Demographic,Mean Scale Score
All Students,659
All Students,663
All Students,678
All Students,667
All Students,660
All Students,662
All Students,636
All Students,647
All Students,662
All Students,668
All Students,668
All Students,666
All Students,674
All Students,629
All Students,654
All Students,660
All Students,677
All Students,667
All Students,667
All Students,664
All Students,629
All Students,633
All Students,657
All Students,653
All Students,667
All Students,665
All Students,668
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,667
All Students,668
All Students,655
All Students,665
All Students,679
All Students,682
All Students,684
All Students,688
All Students,687
All Students,656
All Students,656
All Students,656
All Students,671
All Students,671
All Students,669
All Students,679
All Students,639
All Students,654
All Students,668
All Students,679
All Students,671
All Students,673
All Students,676
All Students,650
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,676
All Students,680
All Students,719
All Students,715
All Students,721
All Students,739
All Students,722
All Students,707
All Students,709
All Students,728
All Students,725
All Students,723
All Students,724
All Students,723
All Students,729
All Students,720
All Students,728
All Students,721
All Students,728
All Students,723
All Students,718
All Students,731
All Students,735
All Students,720
All Students,724
All Students,726
All Students,726
All Students,729
All Students,729
All Students,724
All Students,685
All Students,714
All Students,708
All Students,726
All Students,727
All Students,731
All Students,722
All Students,698
All Students,718
All Students,719
All Students,723
All Students,727
All Students,723
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,726
All Students,722
All Students,657
All Students,657
All Students,662
All Students,664
All Students,669
All Students,677
All Students,680
All Students,641
All Students,669
All Students,672
All Students,701
All Students,671
All Students,677
All Students,684
All Students,629
All Students,642
All Students,675
All Students,681
All Students,661
All Students,672
All Students,671
All Students,637
All Students,657
All Students,656
All Students,665
All Students,656
All Students,676
All Students,661
All Students,621
All Students,654
All Students,660
All Students,663
All Students,653
All Students,668
All Students,663
All Students,627
All Students,649
All Students,665
All Students,667
All Students,657
All Students,658
All Students,684
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,670
All Students,672
All Students,652
All Students,651
All Students,662
All Students,665
All Students,644
All Students,633
All Students,634
All Students,646
All Students,657
All Students,651
All Students,659
All Students,654
All Students,648
All Students,627
All Students,640
All Students,647
All Students,655
All Students,642
All Students,650
All Students,660
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,650
All Students,650
All Students,641
All Students,647
All Students,657
All Students,650
All Students,661
All Students,659
All Students,639
All Students,646
All Students,657
All Students,665
All Students,655
All Students,657
All Students,660
All Students,639
All Students,643
All Students,649
All Students,662
All Students,663
All Students,674
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,661
All Students,664
All Students,653
All Students,666
All Students,687
All Students,687
All Students,699
All Students,698
All Students,680
All Students,660
All Students,655
All Students,671
All Students,674
All Students,684
All Students,699
All Students,708
All Students,636
All Students,668
All Students,662
All Students,679
All Students,670
All Students,682
All Students,722
All Students,634
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,695
All Students,704
All Students,660
All Students,648
All Students,662
All Students,642
All Students,649
All Students,660
All Students,620
All Students,634
All Students,660
All Students,656
All Students,655
All Students,647
All Students,637
All Students,638
All Students,613
All Students,641
All Students,658
All Students,647
All Students,652
All Students,656
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,650
All Students,653
All Students,665
All Students,677
All Students,669
All Students,677
All Students,667
All Students,670
All Students,667
All Students,669
All Students,677
All Students,670
All Students,670
All Students,666
All Students,676
All Students,668
All Students,666
All Students,666
All Students,671
All Students,670
All Students,
All Students,
All Students,
All Students,
All Students,669
All Students,669
All Students,672
All Students,665
All Students,684
All Students,676
All Students,685
All Students,683
All Students,678
All Students,652
All Students,669
All Students,673
All Students,678
All Students,677
All Students,678
All Students,686
All Students,662
All Students,668
All Students,693
All Students,679
All Students,683
All Students,681
All Students,676
All Students,654
All Students,s
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,680
All Students,680
All Students,666
All Students,690
All Students,686
All Students,679
All Students,690
All Students,696
All Students,689
All Students,675
All Students,667
All Students,671
All Students,674
All Students,680
All Students,684
All Students,690
All Students,656
All Students,661
All Students,659
All Students,673
All Students,675
All Students,687
All Students,687
All Students,659
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,689
All Students,688
All Students,666
All Students,672
All Students,686
All Students,674
All Students,680
All Students,689
All Students,682
All Students,670
All Students,666
All Students,685
All Students,679
All Students,682
All Students,679
All Students,687
All Students,661
All Students,665
All Students,678
All Students,689
All Students,678
All Students,690
All Students,691
All Students,642
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,686
All Students,687
All Students,656
All Students,678
All Students,677
All Students,676
All Students,669
All Students,683
All Students,681
All Students,675
All Students,682
All Students,
All Students,
All Students,678
All Students,679
All Students,663
All Students,656
All Students,678
All Students,682
All Students,677
All Students,684
All Students,637
All Students,647
All Students,666
All Students,681
All Students,685
All Students,685
All Students,677
All Students,643
All Students,640
All Students,654
All Students,667
All Students,675
All Students,673
All Students,681
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,679
All Students,681
All Students,733
All Students,709
All Students,726
All Students,745
All Students,737
All Students,714
All Students,724
All Students,724
All Students,727
All Students,712
All Students,733
All Students,737
All Students,739
All Students,730
All Students,716
All Students,733
All Students,731
All Students,715
All Students,726
All Students,741
All Students,709
All Students,750
All Students,721
All Students,739
All Students,735
All Students,732
All Students,738
All Students,715
All Students,719
All Students,738
All Students,720
All Students,732
All Students,732
All Students,745
All Students,702
All Students,707
All Students,729
All Students,725
All Students,718
All Students,724
All Students,723
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,728
All Students,734
All Students,670
All Students,685
All Students,683
All Students,685
All Students,682
All Students,691
All Students,659
All Students,673
All Students,686
All Students,692
All Students,684
All Students,691
All Students,689
All Students,650
All Students,671
All Students,683
All Students,682
All Students,693
All Students,679
All Students,689
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,684
All Students,690
All Students,690
All Students,695
All Students,704
All Students,698
All Students,696
All Students,693
All Students,690
All Students,691
All Students,693
All Students,696
All Students,711
All Students,692
All Students,705
All Students,703
All Students,673
All Students,696
All Students,701
All Students,691
All Students,699
All Students,695
All Students,704
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,697
All Students,698
All Students,683
All Students,690
All Students,703
All Students,694
All Students,701
All Students,694
All Students,692
All Students,687
All Students,688
All Students,698
All Students,716
All Students,710
All Students,713
All Students,716
All Students,683
All Students,698
All Students,703
All Students,704
All Students,701
All Students,706
All Students,709
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,705
All Students,705
All Students,685
All Students,700
All Students,701
All Students,698
All Students,701
All Students,700
All Students,699
All Students,683
All Students,699
All Students,706
All Students,708
All Students,698
All Students,701
All Students,708
All Students,681
All Students,684
All Students,695
All Students,707
All Students,696
All Students,687
All Students,694
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,695
All Students,700
All Students,699
All Students,717
All Students,699
All Students,709
All Students,706
All Students,703
All Students,706
All Students,695
All Students,707
All Students,712
All Students,714
All Students,727
All Students,720
All Students,724
All Students,700
All Students,699
All Students,705
All Students,703
All Students,711
All Students,719
All Students,723
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,713
All Students,717
All Students,681
All Students,683
All Students,692
All Students,707
All Students,717
All Students,696
All Students,701
All Students,667
All Students,683
All Students,682
All Students,707
All Students,702
All Students,704
All Students,705
All Students,673
All Students,672
All Students,677
All Students,688
All Students,708
All Students,710
All Students,708
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,703
All Students,704
All Students,699
All Students,696
All Students,701
All Students,705
All Students,711
All Students,692
All Students,704
All Students,668
All Students,669
All Students,688
All Students,710
All Students,693
All Students,694
All Students,696
All Students,667
All Students,674
All Students,694
All Students,701
All Students,693
All Students,690
All Students,689
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,692
All Students,697
All Students,693
All Students,704
All Students,702
All Students,696
All Students,705
All Students,695
All Students,701
All Students,693
All Students,705
All Students,718
All Students,721
All Students,720
All Students,706
All Students,709
All Students,679
All Students,687
All Students,697
All Students,704
All Students,711
All Students,715
All Students,706
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,705
All Students,705
All Students,694
All Students,694
All Students,705
All Students,700
All Students,707
All Students,699
All Students,697
All Students,701
All Students,699
All Students,707
All Students,722
All Students,719
All Students,716
All Students,723
All Students,690
All Students,695
All Students,692
All Students,697
All Students,709
All Students,709
All Students,711
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,708
All Students,710
All Students,696
All Students,702
All Students,705
All Students,715
All Students,715
All Students,703
All Students,706
All Students,713
All Students,709
All Students,715
All Students,714
All Students,711
All Students,707
All Students,724
All Students,692
All Students,704
All Students,717
All Students,713
All Students,712
All Students,713
All Students,721
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,708
All Students,717
All Students,684
All Students,685
All Students,704
All Students,699
All Students,704
All Students,686
All Students,687
All Students,676
All Students,688
All Students,681
All Students,704
All Students,698
All Students,695
All Students,692
All Students,669
All Students,690
All Students,692
All Students,689
All Students,697
All Students,697
All Students,689
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,692
All Students,689
All Students,693
All Students,707
All Students,708
All Students,700
All Students,711
All Students,702
All Students,700
All Students,698
All Students,702
All Students,702
All Students,717
All Students,718
All Students,722
All Students,720
All Students,677
All Students,698
All Students,682
All Students,706
All Students,704
All Students,710
All Students,707
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,711
All Students,709
All Students,713
All Students,734
All Students,727
All Students,721
All Students,729
All Students,722
All Students,710
All Students,720
All Students,716
All Students,746
All Students,750
All Students,747
All Students,725
All Students,738
All Students,704
All Students,727
All Students,724
All Students,743
All Students,731
All Students,731
All Students,730
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,726
All Students,725
All Students,691
All Students,708
All Students,704
All Students,709
All Students,705
All Students,703
All Students,699
All Students,704
All Students,702
All Students,712
All Students,719
All Students,709
All Students,705
All Students,719
All Students,664
All Students,692
All Students,700
All Students,715
All Students,706
All Students,708
All Students,716
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,705
All Students,711
All Students,672
All Students,673
All Students,681
All Students,690
All Students,690
All Students,695
All Students,698
All Students,662
All Students,675
All Students,679
All Students,689
All Students,685
All Students,688
All Students,698
All Students,668
All Students,660
All Students,673
All Students,676
All Students,684
All Students,693
All Students,688
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,692
All Students,695
All Students,669
All Students,674
All Students,683
All Students,677
All Students,689
All Students,682
All Students,684
All Students,671
All Students,673
All Students,667
All Students,675
All Students,677
All Students,681
All Students,683
All Students,648
All Students,665
All Students,664
All Students,661
All Students,659
All Students,665
All Students,676
All Students,639
All Students,657
All Students,666
All Students,677
All Students,673
All Students,665
All Students,675
All Students,635
All Students,648
All Students,665
All Students,672
All Students,677
All Students,664
All Students,663
All Students,645
All Students,637
All Students,655
All Students,671
All Students,672
All Students,679
All Students,666
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,672
All Students,673
All Students,690
All Students,711
All Students,705
All Students,712
All Students,720
All Students,713
All Students,728
All Students,699
All Students,699
All Students,716
All Students,717
All Students,720
All Students,726
All Students,719
All Students,668
All Students,681
All Students,697
All Students,709
All Students,719
All Students,713
All Students,718
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,717
All Students,722
All Students,699
All Students,711
All Students,704
All Students,704
All Students,712
All Students,696
All Students,697
All Students,707
All Students,717
All Students,713
All Students,721
All Students,721
All Students,715
All Students,712
All Students,686
All Students,701
All Students,708
All Students,712
All Students,702
All Students,708
All Students,712
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,706
All Students,707
All Students,703
All Students,701
All Students,712
All Students,716
All Students,713
All Students,702
All Students,702
All Students,720
All Students,717
All Students,707
All Students,729
All Students,724
All Students,715
All Students,720
All Students,708
All Students,716
All Students,708
All Students,706
All Students,711
All Students,714
All Students,719
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,711
All Students,713
All Students,667
All Students,690
All Students,689
All Students,701
All Students,710
All Students,691
All Students,686
All Students,669
All Students,672
All Students,702
All Students,694
All Students,682
All Students,693
All Students,692
All Students,666
All Students,661
All Students,674
All Students,695
All Students,693
All Students,687
All Students,693
All Students,678
All Students,696
All Students,686
All Students,705
All Students,721
All Students,715
All Students,718
All Students,654
All Students,673
All Students,694
All Students,697
All Students,698
All Students,713
All Students,720
All Students,664
All Students,656
All Students,676
All Students,693
All Students,699
All Students,699
All Students,706
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,702
All Students,707
All Students,699
All Students,707
All Students,702
All Students,711
All Students,714
All Students,695
All Students,699
All Students,701
All Students,711
All Students,717
All Students,727
All Students,729
All Students,722
All Students,720
All Students,694
All Students,703
All Students,709
All Students,721
All Students,708
All Students,716
All Students,721
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,712
All Students,713
All Students,665
All Students,666
All Students,680
All Students,678
All Students,678
All Students,679
All Students,679
All Students,654
All Students,667
All Students,667
All Students,686
All Students,676
All Students,682
All Students,678
All Students,673
All Students,669
All Students,678
All Students,680
All Students,692
All Students,685
All Students,693
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,683
All Students,685
All Students,710
All Students,701
All Students,702
All Students,695
All Students,710
All Students,698
All Students,698
All Students,702
All Students,695
All Students,705
All Students,707
All Students,695
All Students,700
All Students,723
All Students,689
All Students,700
All Students,709
All Students,709
All Students,714
All Students,703
All Students,693
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,700
All Students,705
All Students,684
All Students,702
All Students,725
All Students,718
All Students,732
All Students,705
All Students,700
All Students,698
All Students,700
All Students,714
All Students,736
All Students,716
All Students,718
All Students,718
All Students,691
All Students,695
All Students,688
All Students,705
All Students,718
All Students,715
All Students,721
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,712
All Students,713
All Students,670
All Students,674
All Students,680
All Students,690
All Students,694
All Students,698
All Students,706
All Students,665
All Students,677
All Students,682
All Students,692
All Students,692
All Students,693
All Students,699
All Students,664
All Students,668
All Students,676
All Students,685
All Students,691
All Students,692
All Students,694
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,694
All Students,700
All Students,680
All Students,701
All Students,695
All Students,700
All Students,704
All Students,699
All Students,701
All Students,681
All Students,689
All Students,709
All Students,709
All Students,708
All Students,711
All Students,717
All Students,699
All Students,695
All Students,697
All Students,715
All Students,703
All Students,704
All Students,710
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,705
All Students,710
All Students,667
All Students,679
All Students,686
All Students,685
All Students,696
All Students,687
All Students,686
All Students,666
All Students,672
All Students,686
All Students,678
All Students,693
All Students,687
All Students,685
All Students,655
All Students,666
All Students,675
All Students,682
All Students,676
All Students,694
All Students,695
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,689
All Students,689
All Students,689
All Students,675
All Students,685
All Students,707
All Students,721
All Students,710
All Students,701
All Students,669
All Students,698
All Students,684
All Students,712
All Students,699
All Students,706
All Students,717
All Students,693
All Students,673
All Students,703
All Students,704
All Students,703
All Students,705
All Students,713
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,707
All Students,710
All Students,678
All Students,710
All Students,690
All Students,694
All Students,716
All Students,693
All Students,695
All Students,670
All Students,680
All Students,697
All Students,682
All Students,686
All Students,701
All Students,699
All Students,671
All Students,686
All Students,697
All Students,704
All Students,699
All Students,697
All Students,698
All Students,651
All Students,654
All Students,664
All Students,667
All Students,671
All Students,672
All Students,675
All Students,630
All Students,664
All Students,663
All Students,670
All Students,676
All Students,670
All Students,668
All Students,653
All Students,660
All Students,666
All Students,671
All Students,675
All Students,676
All Students,672
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,688
All Students,686
All Students,654
All Students,666
All Students,658
All Students,664
All Students,681
All Students,692
All Students,687
All Students,644
All Students,667
All Students,657
All Students,654
All Students,671
All Students,686
All Students,702
All Students,636
All Students,636
All Students,658
All Students,674
All Students,678
All Students,678
All Students,692
All Students,645
All Students,645
All Students,649
All Students,667
All Students,685
All Students,679
All Students,697
All Students,645
All Students,641
All Students,654
All Students,666
All Students,675
All Students,681
All Students,682
All Students,639
All Students,642
All Students,659
All Students,662
All Students,670
All Students,676
All Students,682
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,683
All Students,691
All Students,706
All Students,711
All Students,702
All Students,711
All Students,704
All Students,702
All Students,697
All Students,698
All Students,698
All Students,706
All Students,733
All Students,714
All Students,716
All Students,710
All Students,693
All Students,689
All Students,704
All Students,707
All Students,714
All Students,709
All Students,718
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,709
All Students,707
All Students,685
All Students,702
All Students,704
All Students,709
All Students,703
All Students,710
All Students,711
All Students,689
All Students,698
All Students,695
All Students,705
All Students,695
All Students,717
All Students,722
All Students,686
All Students,668
All Students,686
All Students,686
All Students,685
All Students,703
All Students,702
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,710
All Students,712
All Students,678
All Students,690
All Students,695
All Students,693
All Students,688
All Students,703
All Students,687
All Students,670
All Students,690
All Students,703
All Students,705
All Students,699
All Students,704
All Students,709
All Students,675
All Students,673
All Students,685
All Students,702
All Students,707
All Students,696
All Students,708
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,701
All Students,701
All Students,699
All Students,703
All Students,689
All Students,703
All Students,703
All Students,696
All Students,683
All Students,680
All Students,691
All Students,705
All Students,694
All Students,698
All Students,698
All Students,673
All Students,681
All Students,685
All Students,689
All Students,697
All Students,702
All Students,697
All Students,678
All Students,667
All Students,677
All Students,671
All Students,688
All Students,694
All Students,682
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,698
All Students,693
All Students,693
All Students,700
All Students,704
All Students,699
All Students,710
All Students,702
All Students,700
All Students,694
All Students,713
All Students,712
All Students,718
All Students,714
All Students,725
All Students,723
All Students,690
All Students,697
All Students,707
All Students,707
All Students,709
All Students,709
All Students,721
All Students,s
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,711
All Students,713
All Students,708
All Students,725
All Students,720
All Students,715
All Students,719
All Students,730
All Students,731
All Students,684
All Students,708
All Students,714
All Students,722
All Students,711
All Students,722
All Students,724
All Students,702
All Students,700
All Students,711
All Students,721
All Students,718
All Students,713
All Students,715
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,722
All Students,724
All Students,629
All Students,641
All Students,671
All Students,667
All Students,672
All Students,s
All Students,s
All Students,624
All Students,644
All Students,637
All Students,663
All Students,655
All Students,680
All Students,669
All Students,600
All Students,652
All Students,655
All Students,673
All Students,674
All Students,695
All Students,665
All Students,s
All Students,657
All Students,658
All Students,662
All Students,678
All Students,678
All Students,s
All Students,646
All Students,674
All Students,661
All Students,656
All Students,652
All Students,668
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,674
All Students,669
All Students,648
All Students,655
All Students,672
All Students,679
All Students,685
All Students,700
All Students,693
All Students,639
All Students,656
All Students,670
All Students,679
All Students,668
All Students,681
All Students,685
All Students,637
All Students,646
All Students,654
All Students,665
All Students,675
All Students,680
All Students,682
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,686
All Students,686
All Students,672
All Students,670
All Students,690
All Students,705
All Students,698
All Students,703
All Students,706
All Students,659
All Students,680
All Students,684
All Students,691
All Students,697
All Students,699
All Students,714
All Students,657
All Students,654
All Students,679
All Students,671
All Students,696
All Students,694
All Students,694
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,698
All Students,704
All Students,665
All Students,678
All Students,677
All Students,701
All Students,707
All Students,706
All Students,715
All Students,660
All Students,672
All Students,685
All Students,681
All Students,686
All Students,696
All Students,700
All Students,647
All Students,661
All Students,670
All Students,686
All Students,685
All Students,692
All Students,693
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,698
All Students,703
All Students,671
All Students,681
All Students,686
All Students,689
All Students,680
All Students,690
All Students,
All Students,685
All Students,685
All Students,692
All Students,691
All Students,699
All Students,709
All Students,699
All Students,701
All Students,702
All Students,671
All Students,687
All Students,693
All Students,700
All Students,695
All Students,694
All Students,708
All Students,678
All Students,696
All Students,702
All Students,703
All Students,696
All Students,699
All Students,716
All Students,671
All Students,683
All Students,696
All Students,693
All Students,700
All Students,705
All Students,701
All Students,663
All Students,684
All Students,691
All Students,703
All Students,694
All Students,704
All Students,711
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,699
All Students,707
All Students,665
All Students,660
All Students,666
All Students,663
All Students,664
All Students,669
All Students,651
All Students,656
All Students,664
All Students,669
All Students,652
All Students,668
All Students,668
All Students,639
All Students,656
All Students,662
All Students,664
All Students,663
All Students,654
All Students,674
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,662
All Students,670
All Students,645
All Students,666
All Students,674
All Students,676
All Students,676
All Students,687
All Students,692
All Students,655
All Students,660
All Students,667
All Students,679
All Students,670
All Students,671
All Students,688
All Students,650
All Students,648
All Students,661
All Students,662
All Students,672
All Students,671
All Students,674
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,677
All Students,686
All Students,696
All Students,712
All Students,715
All Students,723
All Students,716
All Students,713
All Students,710
All Students,695
All Students,723
All Students,729
All Students,733
All Students,739
All Students,724
All Students,728
All Students,691
All Students,691
All Students,702
All Students,714
All Students,704
All Students,717
All Students,723
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,718
All Students,721
All Students,637
All Students,653
All Students,647
All Students,659
All Students,617
All Students,630
All Students,647
All Students,652
All Students,671
All Students,635
All Students,631
All Students,631
All Students,655
All Students,663
All Students,673
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,673
All Students,675
All Students,689
All Students,698
All Students,708
All Students,699
All Students,715
All Students,716
All Students,663
All Students,684
All Students,700
All Students,708
All Students,709
All Students,708
All Students,708
All Students,655
All Students,671
All Students,673
All Students,687
All Students,691
All Students,695
All Students,697
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,706
All Students,707
All Students,679
All Students,676
All Students,678
All Students,686
All Students,690
All Students,686
All Students,686
All Students,682
All Students,682
All Students,677
All Students,682
All Students,676
All Students,689
All Students,687
All Students,669
All Students,677
All Students,690
All Students,685
All Students,683
All Students,680
All Students,689
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,685
All Students,687
All Students,645
All Students,662
All Students,656
All Students,667
All Students,668
All Students,680
All Students,681
All Students,647
All Students,652
All Students,657
All Students,672
All Students,666
All Students,671
All Students,677
All Students,643
All Students,657
All Students,656
All Students,671
All Students,664
All Students,674
All Students,670
All Students,658
All Students,670
All Students,672
All Students,673
All Students,659
All Students,662
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,674
All Students,669
All Students,666
All Students,673
All Students,673
All Students,680
All Students,681
All Students,684
All Students,690
All Students,669
All Students,675
All Students,670
All Students,673
All Students,674
All Students,681
All Students,690
All Students,646
All Students,660
All Students,664
All Students,675
All Students,672
All Students,668
All Students,683
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,679
All Students,688
All Students,685
All Students,690
All Students,701
All Students,708
All Students,703
All Students,698
All Students,701
All Students,695
All Students,701
All Students,699
All Students,713
All Students,708
All Students,710
All Students,714
All Students,674
All Students,682
All Students,695
All Students,692
All Students,700
All Students,701
All Students,710
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,703
All Students,709
All Students,658
All Students,664
All Students,683
All Students,675
All Students,681
All Students,683
All Students,677
All Students,650
All Students,667
All Students,656
All Students,678
All Students,665
All Students,669
All Students,678
All Students,655
All Students,663
All Students,668
All Students,670
All Students,680
All Students,671
All Students,671
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,674
All Students,675
All Students,661
All Students,669
All Students,669
All Students,668
All Students,670
All Students,672
All Students,668
All Students,654
All Students,668
All Students,658
All Students,680
All Students,672
All Students,660
All Students,655
All Students,640
All Students,647
All Students,668
All Students,687
All Students,665
All Students,675
All Students,661
All Students,620
All Students,631
All Students,642
All Students,672
All Students,666
All Students,654
All Students,654
All Students,630
All Students,633
All Students,639
All Students,660
All Students,674
All Students,653
All Students,646
All Students,625
All Students,627
All Students,637
All Students,645
All Students,663
All Students,658
All Students,652
All Students,
All Students,
All Students,
All Students,
All Students,
All Students,663
All Students,656
All Students,675
All Students,691
All Students,699
All Students,705
All Students,702
All Students,693
All Students,699
All Students,666
All Students,686
All Students,689
All Students,703
All Students,712
All Students,696
All Students,698
All Students,664
All Students,664
All Students,685
All Students,699
All Students,697
All Students,702
All Students,699
All Students,
